L_Scene,R_Scene,Points_L,Points_R,PtTotal,blockFile,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Encoding_Loop.thisRepN,Practice_Encoding_Loop.thisTrialN,Practice_Encoding_Loop.thisN,Practice_Encoding_Loop.thisIndex,Practice_Response_Fail_Loop.thisRepN,Practice_Response_Fail_Loop.thisTrialN,Practice_Response_Fail_Loop.thisN,Practice_Response_Fail_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,Practice_Attention_Loop.thisRepN,Practice_Attention_Loop.thisTrialN,Practice_Attention_Loop.thisN,Practice_Attention_Loop.thisIndex,Practice_EncBrk_Loop.thisRepN,Practice_EncBrk_Loop.thisTrialN,Practice_EncBrk_Loop.thisN,Practice_EncBrk_Loop.thisIndex,Encoding_Loop.thisRepN,Encoding_Loop.thisTrialN,Encoding_Loop.thisN,Encoding_Loop.thisIndex,EncStim_Loop.thisRepN,EncStim_Loop.thisTrialN,EncStim_Loop.thisN,EncStim_Loop.thisIndex,Response_Fail_Loop.thisRepN,Response_Fail_Loop.thisTrialN,Response_Fail_Loop.thisN,Response_Fail_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,Attention_Loop.thisRepN,Attention_Loop.thisTrialN,Attention_Loop.thisN,Attention_Loop.thisIndex,EncBrk_Loop.thisRepN,EncBrk_Loop.thisTrialN,EncBrk_Loop.thisN,EncBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.started,Encoding_Resp.keys,Encoding_Resp.rt,R_Point_FB_Stim.started,Attn_resp.keys,Attn_resp.rt,Progress_Tracker.started,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,Group,date,expName,psychopyVersion,frameRate,
4613.jpg,2720.jpg,4 Points,4 Points,299 points,PS2_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,22,22,22,,,,,,,,,,,,,,,,,,,712.6557065420002,p,0.345639874999506,713.0515176250001,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
1930.jpg,9008.jpg,1 Point,1 Point,300 points,PS2_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,23,23,23,,,,,,,,,,,,,,,,,,,717.3060459170001,p,0.2891073749997304,717.6421650000002,,,727.9861230420001,space,2.5991148329994758,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2190.jpg,7503.jpg,2 Points,2 Points,302 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,733.8892403340005,p,0.41009574999952747,734.3424072090002,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2490.jpg,2590.jpg,4 Points,4 Points,306 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,1,1,1,,,,,,,,,,,,,,,,,,,738.6012987499998,p,0.22208041599969874,738.8719653750004,4,0.4606197909997718,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9592.jpg,1300.jpg,2 Points,2 Points,308 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,2,2,2,,,,,,,,,,,,,,,,,,,743.6272305419998,p,0.17532629200013616,743.8359137919997,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
8230.jpg,2682.jpg,5 Points,5 Points,313 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,3,3,3,,,,,,,,,,,,,,,,,,,748.1030340839998,p,0.8083089989995642,748.9487809170005,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9090.jpg,7580.jpg,3 Points,3 Points,316 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,4,4,4,,,,,,,,,,,,,,,,,,,753.2031776670001,p,0.715233249999983,753.9606469999999,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
3530.jpg,6213.jpg,1 Point,1 Point,317 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,5,5,5,,,,,,,,,,,,,,,,,,,758.2136606670001,p,0.23865358299917716,758.4998459999997,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
1640.jpg,5531.jpg,3 Points,3 Points,320 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,6,6,6,,,,,,,,,,,,,,,,,,,762.7476864999999,p,0.1404335409988562,762.9315862089998,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
3064.jpg,3168.jpg,4 Points,4 Points,324 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,7,7,7,,,,,,,,,,,,,,,,,,,767.1862455840001,p,0.4280837910000628,767.6617267090005,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2710.jpg,9252.jpg,1 Point,1 Point,325 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,8,8,8,,,,,,,,,,,,,,,,,,,771.9259520420001,p,0.7125078749995737,772.6873052090004,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2260.jpg,2830.jpg,5 Points,5 Points,330 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,9,9,9,,,,,,,,,,,,,,,,,,,776.9402951250004,p,0.9357340409987955,777.9174224999997,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
6510.jpg,A074.jpg,2 Points,2 Points,332 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,10,10,10,,,,,,,,,,,,,,,,,,,782.181842209,p,0.3659472499994081,782.6329466249999,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
5300.jpg,2372.jpg,1 Point,1 Point,333 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,11,11,11,,,,,,,,,,,,,,,,,,,786.8476916250002,p,0.04478991599899018,786.932977292,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2749.jpg,7282.jpg,3 Points,3 Points,336 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,12,12,12,,,,,,,,,,,,,,,,,,,791.1942046250006,p,0.1420259159995112,791.3844737090003,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
3130.jpg,3500.jpg,4 Points,4 Points,340 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,13,13,13,,,,,,,,,,,,,,,,,,,795.6365916249997,p,0.07418316599887476,795.7504821250004,4,1.0513491249994331,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
6312.jpg,3230.jpg,2 Points,2 Points,342 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,14,14,14,,,,,,,,,,,,,,,,,,,801.0976727500001,p,0.14602833299977647,801.299754959,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2597.jpg,5870.jpg,5 Points,5 Points,347 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,15,15,15,,,,,,,,,,,,,,,,,,,805.553148125,p,0.05704133299877867,805.6568423750005,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
8033.jpg,7270.jpg,3 Points,3 Points,350 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,16,16,16,,,,,,,,,,,,,,,,,,,809.9297930000002,p,0.021420123998723284,809.9878986250005,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
3170.jpg,6560.jpg,2 Points,2 Points,352 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,17,17,17,,,,,,,,,,,,,,,,,,,814.2431900420006,p,0.09930187499958265,814.3707092920004,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
6242.jpg,F034.jpg,4 Points,4 Points,356 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,18,18,18,,,,,,,,,,,,,,,,,,,818.6394138750002,p,0.023475248999602627,818.7331821670005,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2485.jpg,7350.jpg,0 Points,0 Points,356 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,19,19,19,,,,,,,,,,,,,,,,,,,822.9724470840001,p,0.38440829099909024,823.4072094590001,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2900.jpg,1101.jpg,3 Points,3 Points,359 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,20,20,20,,,,,,,,,,,,,,,,,,,827.6674813340005,p,0.36177424999914365,828.0708708749999,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
7002.jpg,4660.jpg,4 Points,4 Points,363 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,21,21,21,,,,,,,,,,,,,,,,,,,832.3229414590005,p,0.23377045799952612,832.601543625,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
A025.jpg,1051.jpg,0 Points,0 Points,363 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,22,22,22,,,,,,,,,,,,,,,,,,,836.8542356670005,p,0.36967416599964054,837.3076870840005,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
4510.jpg,2230.jpg,5 Points,5 Points,368 points,PS2_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,23,23,23,,,,,,,,,,,,,,,,,,,841.530449459,p,0.09381337499962683,841.7146025840002,,,852.0621447499998,space,0.6780930830000216,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2383.jpg,1616.jpg,2 Points,2 Points,370 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,856.0438497920004,p,0.48234354199939844,856.5758619590006,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
1310.jpg,3181.jpg,4 Points,4 Points,374 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,1,1,1,,,,,,,,,,,,,,,,,,,860.832272875,p,0.18887654099944484,861.0543753749998,2,1.9630671239992807,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
7289.jpg,4534.jpg,0 Points,0 Points,374 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,2,2,2,,,,,,,,,,,,,,,,,,,867.3073513340005,p,0.7297171659993182,868.0800811250001,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
6010.jpg,7361.jpg,2 Points,2 Points,376 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,3,3,3,,,,,,,,,,,,,,,,,,,872.3291103339998,p,0.07227916599913442,872.4524832500001,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2661.jpg,2870.jpg,5 Points,5 Points,381 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,4,4,4,,,,,,,,,,,,,,,,,,,876.7171287500005,p,0.33065454099869385,877.0854428749999,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
7220.jpg,8090.jpg,2 Points,2 Points,383 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,5,5,5,,,,,,,,,,,,,,,,,,,881.3622422090002,p,0.08866804099943693,881.4851404589999,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9140.jpg,2810.jpg,3 Points,3 Points,386 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,6,6,6,,,,,,,,,,,,,,,,,,,885.7544388340002,p,0.007488415999432618,885.8043664590004,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2516.jpg,8500.jpg,4 Points,4 Points,390 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,7,7,7,,,,,,,,,,,,,,,,,,,890.0676914169999,p,0.3797150419995887,890.5011284170005,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9070.jpg,9420.jpg,2 Points,2 Points,392 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,8,8,8,,,,,,,,,,,,,,,,,,,894.7649467500005,p,0.07378999999946245,894.8942997499998,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
6561.jpg,1525.jpg,2 Points,2 Points,394 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,9,9,9,,,,,,,,,,,,,,,,,,,899.1444881670004,p,0.36274616599894216,899.5460002090003,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
7175.jpg,7490.jpg,2 Points,2 Points,396 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,10,10,10,,,,,,,,,,,,,,,,,,,903.8297008750005,p,0.040943582999716455,903.9094199589999,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
8010.jpg,2630.jpg,0 Points,0 Points,396 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,11,11,11,,,,,,,,,,,,,,,,,,,908.170383959,p,0.005430707999948936,908.2194790840003,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
F174.jpg,9404.jpg,5 Points,5 Points,401 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,12,12,12,,,,,,,,,,,,,,,,,,,912.4764394169997,p,0.039454165999813995,912.5912236670001,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2692.jpg,8231.jpg,4 Points,4 Points,405 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,13,13,13,,,,,,,,,,,,,,,,,,,916.8140114170001,p,0.17156795800019609,917.0561600000001,4,1.564258874999723,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
5994.jpg,5390.jpg,0 Points,0 Points,405 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,14,14,14,,,,,,,,,,,,,,,,,,,922.8757526250001,p,0.24614199999905395,923.161589542,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9560.jpg,3071.jpg,1 Point,1 Point,406 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,15,15,15,,,,,,,,,,,,,,,,,,,927.4252397090004,p,0.5268209579999166,927.98972925,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9330.jpg,3015.jpg,5 Points,5 Points,411 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,16,16,16,,,,,,,,,,,,,,,,,,,932.2514923340004,p,0.5345817079996777,932.8239471249999,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2389.jpg,7320.jpg,0 Points,0 Points,411 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,17,17,17,,,,,,,,,,,,,,,,,,,937.0964719170006,p,0.07136895799976628,937.225540292,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
6570.1.jpg,9432.jpg,5 Points,5 Points,416 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,18,18,18,,,,,,,,,,,,,,,,,,,941.4760852919999,p,0.24121570799889014,941.7678084589998,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9452.jpg,7184.jpg,4 Points,4 Points,420 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,19,19,19,,,,,,,,,,,,,,,,,,,946.0461115420003,p,0.08714574999885372,946.1781744589998,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
5120.jpg,5520.jpg,2 Points,2 Points,422 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,20,20,20,,,,,,,,,,,,,,,,,,,950.4387204590003,p,0.11484883299908688,950.6055960840004,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
5970.jpg,3300.jpg,0 Points,0 Points,422 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,21,21,21,,,,,,,,,,,,,,,,,,,954.8587722920001,p,0.10378720799963048,955.0048429999997,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
7620.jpg,5395.jpg,1 Point,1 Point,423 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,22,22,22,,,,,,,,,,,,,,,,,,,959.2635449589998,p,0.019480374999147898,959.3189710420002,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
P019.jpg,F158.jpg,3 Points,3 Points,426 points,PS2_L7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,23,23,23,,,,,,,,,,,,,,,,,,,963.5794749590004,p,0.09005704099945433,963.7722213750003,,,974.0631361670003,space,0.9456849159996636,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2620.jpg,2594.jpg,0 Points,0 Points,426 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,978.3135418749998,p,1.2063698739993924,979.594269792,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
F369.jpg,3100.jpg,2 Points,2 Points,428 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,,,983.8310255840006,p,0.045810540999809746,983.9363192090004,2,0.784684291999838,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
1052.jpg,1201.jpg,3 Points,3 Points,431 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,2,2,2,,,,,,,,,,,,,,,,,,,989.0228978340001,p,0.33464804199957143,989.4360702920003,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2606.jpg,2480.jpg,1 Point,1 Point,432 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,3,3,3,,,,,,,,,,,,,,,,,,,993.6645357500001,p,0.03212779099976615,993.7379830420005,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9594.jpg,1080.jpg,4 Points,4 Points,436 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,4,4,4,,,,,,,,,,,,,,,,,,,997.9962490839998,p,0.0076293329993859516,998.0537753750004,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
4770.jpg,4275.jpg,3 Points,3 Points,439 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,5,5,5,,,,,,,,,,,,,,,,,,,1002.3204775840004,p,0.0017644579993429943,1002.3692088340003,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
P077.jpg,A041.jpg,1 Point,1 Point,440 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,6,6,6,,,,,,,,,,,,,,,,,,,1006.6169595000001,p,0.21189741699981823,1006.9402430420005,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
6550.jpg,9582.jpg,5 Points,5 Points,445 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,7,7,7,,,,,,,,,,,,,,,,,,,1011.1208717090003,p,0.030710665999322373,1011.2323354999999,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
8040.jpg,7185.jpg,1 Point,1 Point,446 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,8,8,8,,,,,,,,,,,,,,,,,,,1015.4518066250002,p,0.10707487499894341,1015.6109942920002,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
P233.jpg,3060.jpg,1 Point,1 Point,447 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,9,9,9,,,,,,,,,,,,,,,,,,,1019.8631706670003,p,0.04357791599977645,1019.9813146249999,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
1090.jpg,P217.jpg,5 Points,5 Points,452 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,10,10,10,,,,,,,,,,,,,,,,,,,1024.204914584,p,0.08517008299895679,1024.4004542920002,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9405.jpg,6250.2.jpg,3 Points,3 Points,455 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,11,11,11,,,,,,,,,,,,,,,,,,,1028.5834263340003,p,0.031158957999650738,1028.6620225839997,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
1610.jpg,F203.jpg,0 Points,0 Points,455 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,12,12,12,,,,,,,,,,,,,,,,,,,1032.9136967499999,p,0.06008445799943729,1033.0474557090001,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
P222.jpg,9401.jpg,2 Points,2 Points,457 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,13,13,13,,,,,,,,,,,,,,,,,,,1037.2721380419998,p,0.03483937499913736,1037.387111125,2,1.0528203750000102,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
5471.jpg,7352.jpg,2 Points,2 Points,459 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,14,14,14,,,,,,,,,,,,,,,,,,,1042.7444389170005,p,0.0709864579994246,1042.881932542,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9042.jpg,2753.jpg,0 Points,0 Points,459 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,15,15,15,,,,,,,,,,,,,,,,,,,1047.1067673750003,p,0.01283408299968869,1047.153413084,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
8311.jpg,4609.jpg,2 Points,2 Points,461 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,16,16,16,,,,,,,,,,,,,,,,,,,1051.421857542,p,0.02106679099961184,1051.4765074590005,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2320.jpg,2791.jpg,4 Points,4 Points,465 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,17,17,17,,,,,,,,,,,,,,,,,,,1055.7508768750004,p,0.40195029099959356,1056.1853501670003,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
F365.jpg,3180.jpg,5 Points,5 Points,470 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,18,18,18,,,,,,,,,,,,,,,,,,,1060.442842292,p,0.12116491599954315,1060.628419875,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
9300.jpg,1050.jpg,4 Points,4 Points,474 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,19,19,19,,,,,,,,,,,,,,,,,,,1064.8575284170001,p,0.06678937499964377,1065.0003690840003,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
6150.jpg,2206.jpg,0 Points,0 Points,474 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,20,20,20,,,,,,,,,,,,,,,,,,,1069.2294302500004,p,0.04800191699996503,1069.3265065840005,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
6260.jpg,3062.jpg,3 Points,3 Points,477 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,21,21,21,,,,,,,,,,,,,,,,,,,1073.5960638340002,p,0.03039849999913713,1073.6835696670005,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
6571.jpg,P237.jpg,2 Points,2 Points,479 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,22,22,22,,,,,,,,,,,,,,,,,,,1077.9372129590001,p,0.27534383299916954,1078.2998696670002,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
7283.jpg,1720.jpg,4 Points,4 Points,483 points,PS2_L8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,23,23,23,,,,,,,,,,,,,,,,,,,1082.5197742500004,p,0.12943620799978817,1082.6958853340002,,,1093.059740959,space,0.9885437909988468,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
3160.jpg,6210.jpg,1 Point,1 Point,484 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,1097.3539365839997,p,0.026931748999231786,1097.4230026670002,,,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
2100.jpg,7205.jpg,5 Points,5 Points,489 points,PS2_L9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,0,1,1,1,,,,,,,,,,,,,,,,,,,1101.6754392089997,p,0.08501879099912912,1101.8047230419998,5,1.3268340829999943,,,,00004,B,2024-06-20_14h43.49.043,EPIDM,2022.2.5,None,
